expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
21|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.406||220-I.E.S. UNIVERSIDAD LABORAL|H|1991-12-22|10.0|CÁCERES|1.0|CÁCERES
22|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.824||231-I.E.S. NORBA CAESARINA|H|1992-09-26|10.0|CÁCERES|1.0|CÁCERES
23|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.466|7.466|128-I.E.S. LACIMURGA C. IULIA|H|1992-01-26|6.0|BADAJOZ|450.0|NAVALVILLAR DE PELA
24|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|7.75|||H|1988-07-18|10.0|CÁCERES|584.0|PLASENCIA
25|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.836||237-COLEGIO SANTA CECILIA|H|1992-05-23|10.0|CÁCERES|1.0|CÁCERES
26|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|E|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.98||223-I.E.S. SAN MARTÍN|H|1988-09-09|10.0|CÁCERES|584.0|PLASENCIA
27|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.85||132-I.E.S. BIOCLIMÁTICO|H|1992-02-01|6.0|BADAJOZ|1.0|BADAJOZ
30|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|8.142||226-I.E.S. GABRIEL Y GALÁN(Plasen)|H|1992-03-05|10.0|CÁCERES|584.0|PLASENCIA
33|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.622||227-COLEGIO SANTÍSIMA TRINIDAD|H|1992-12-11|10.0|CÁCERES|584.0|PLASENCIA
34|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.278||201-I.E.S. ZURBARÁN (Navalmoral)|H|1992-06-30|10.0|CÁCERES|552.0|PERALEDA DE LA MATA
35|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.448||205-I.E.S. AL-QÁZERES|H|1989-07-01||||
36|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.294||120-I.E.S. PUENTE AJUDA|H|1992-02-04|6.0|BADAJOZ|470.0|OLIVENZA
37|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.78||235-SAGRADO CORAZÓN DE JESÚS (Cá)|H|1991-06-13|10.0|CÁCERES|1.0|CÁCERES
38|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|5.3|5.3|230-I.E.S. EL BROCENSE|H|1991-07-18|10.0|CÁCERES|1.0|CÁCERES
39|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.258||230-I.E.S. EL BROCENSE|H|1992-09-03|10.0|CÁCERES|1.0|CÁCERES
40|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|7.43|||H|1989-06-08|6.0|BADAJOZ|410.0|MÉRIDA
41|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|7.79||203-I.E.S. ALAGÓN|H|1991-04-30|10.0|CÁCERES|264.0|CORIA
42|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.9||203-I.E.S. ALAGÓN|H|1992-02-02|10.0|CÁCERES|264.0|CORIA
43|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2007-08|JUN|1|Selectividad|1|LOGSE|5.45|||H|1988-08-31|38.0|SANTA CRUZ DE TENERIFE|480.0|VALVERDE
44|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.14|6.14||H|1988-07-11|6.0|BADAJOZ|410.0|MÉRIDA
45|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|7.13|7.13|133-I.E.S. LUIS CHAMIZO|H|1989-07-19|6.0|BADAJOZ|310.0|HERRERA DEL DUQUE
46|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|8.38|||H|1989-05-14||||
47|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|5.45||141-I.E.S. RODRÍGUEZ MOÑINO|H|1991-02-10|6.0|BADAJOZ|1.0|BADAJOZ
48|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|S|N|S|2007-08|JUN|1|Selectividad|1|LOGSE|6.19|6.19|238-COLEGIO LICENCIADOS REUNIDOS|H|1990-01-07|10.0|CÁCERES|1.0|CÁCERES
49|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|7.25|||H|1987-10-28|10.0|CÁCERES|584.0|PLASENCIA
50|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|6.14|||H|1989-03-01|6.0|BADAJOZ|560.0|RIBERA DEL FRESNO
51|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.804||226-I.E.S. GABRIEL Y GALÁN(Plasen)|H|1992-08-07|10.0|CÁCERES|712.0|TALAYUELA
52|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|E|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.7||189-I.E.S. DE CASTUERA|H|1990-09-28|6.0|BADAJOZ|175.0|CASTUERA
53|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|7.5|||H|1990-03-20|6.0|BADAJOZ|175.0|CASTUERA
54|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.214||141-I.E.S. RODRÍGUEZ MOÑINO|H|1992-01-07|6.0|BADAJOZ|1.0|BADAJOZ
55|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.958||238-COLEGIO LICENCIADOS REUNIDOS|H|1991-11-22|34.0|PALENCIA|16.0|ALAR DEL REY
57|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.192|6.192|240-I.E.S. ÁGORA|H|1990-11-21|10.0|CÁCERES|1.0|CÁCERES
58|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.19|6.19|209-I.E.S. LOUSTAU-VALVERDE|H|1990-10-21|10.0|CÁCERES|1.0|CÁCERES
59|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||S|S|2009-10|JUN|3|Formación Profesional|1|Ciclos formativos|6.63|||H|1988-04-16|45.0|TOLEDO|660.0|TALAVERA DE LA REINA
61|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.642||175-I.E.S. ANTONIO DE NEBRIJA|H|1992-10-28|6.0|BADAJOZ|795.0|ZALAMEA DE LA SERENA
62|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|S|N|N|2003-04|JUN|3|Formación Profesional|1|Ciclos formativos|7.6|7.6|119-I.E.S. DONOSO CORTÉS|H|1984-02-23|6.0|BADAJOZ|215.0|DON BENITO
63|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.796|||H|1992-12-08|7.0|ILLES BALEARS|260.0|EIVISSA
64|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|E|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.126|5.126|143-I.E.S. DR. FERNÁNDEZ SANTANA|H|1992-05-19|6.0|BADAJOZ|610.0|LOS SANTOS DE MAIMONA
65|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.472||206-I.E.S. SAN PEDRO DE ALCÁNTARA|H|1991-09-16|10.0|CÁCERES|264.0|CORIA
66|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|6.15|6.15|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1992-01-21|10.0|CÁCERES|1.0|CÁCERES
67|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.556|5.556|117-I.E.S. ARROYO HARNINA|H|1992-07-31|6.0|BADAJOZ|55.0|ALMENDRALEJO
68|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.486||117-I.E.S. ARROYO HARNINA|H|1991-12-29|6.0|BADAJOZ|55.0|ALMENDRALEJO
69|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.626||117-I.E.S. ARROYO HARNINA|H|1992-06-08|6.0|BADAJOZ|55.0|ALMENDRALEJO
70|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||S|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.04|5.04|231-I.E.S. NORBA CAESARINA|H|1992-04-22|10.0|CÁCERES|584.0|PLASENCIA
71|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.422||220-I.E.S. UNIVERSIDAD LABORAL|H|1992-05-19|10.0|CÁCERES|1.0|CÁCERES
72|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|5.0|5.0|206-I.E.S. SAN PEDRO DE ALCÁNTARA|H|1989-01-31|10.0|CÁCERES|1.0|CÁCERES
74|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|8.07||126-I.E.S. CUATRO CAMINOS|H|1991-11-03|6.0|BADAJOZ|215.0|DON BENITO
75|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2005-06|JUN|1|Selectividad|1|LOGSE|7.49|||H|1988-11-30|10.0|CÁCERES|700.0|SIERRA DE FUENTES
76|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2007-08|SEP|1|Selectividad|1|LOGSE|5.29|5.29|122-I.E.S. REINO AFTASÍ|H|1989-04-22|6.0|BADAJOZ|215.0|DON BENITO
77|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.07||158-COLEGIO PUERTAPALMA|D|1991-09-10|32.0|OURENSE|520.0|NOGUEIRA DE RAMUÍN
78|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.45||179-I.E.S. CAMPOS DE SAN ROQUE|H|1991-02-25|6.0|BADAJOZ|25.0|LA ALBUERA
79|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|5.93|||H|1991-02-11|6.0|BADAJOZ|435.0|MONTIJO
80|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.37|||H|1991-07-09|6.0|BADAJOZ|710.0|VALVERDE DE LEGANÉS
81|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|S|N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.25|5.25|231-I.E.S. NORBA CAESARINA|H|1988-03-19|10.0|CÁCERES|1.0|CÁCERES
82|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2006-07|JUN|1|Selectividad|1|LOGSE|8.41|||H|1989-06-13|10.0|CÁCERES|1.0|CÁCERES
83|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.09|||H|1991-03-21|6.0|BADAJOZ|1.0|BADAJOZ
84|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|E|N|S|2004-05|SEP|1|Selectividad|1|LOGSE|6.45|||H|1987-07-12|10.0|CÁCERES|660.0|SANTA CRUZ DE PANIAGUA
85|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2008-09|SEP|1|Selectividad|1|LOGSE|6.57|||H|1992-04-14|10.0|CÁCERES|385.0|HUERTAS DE ÁNIMAS
86|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.31|||H|1991-06-16|10.0|CÁCERES|584.0|PLASENCIA
87|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.84||232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|D|1991-10-22|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
88|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2006-07|JUN|1|Selectividad|1|LOGSE|6.27|||H|1988-01-15|6.0|BADAJOZ|215.0|DON BENITO
89|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|5.89||231-I.E.S. NORBA CAESARINA|H|1991-04-12|10.0|CÁCERES|1.0|CÁCERES
90|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|5.8|||H|1991-10-15|10.0|CÁCERES|584.0|PLASENCIA
91|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2006-07|JUN|1|Selectividad|1|LOGSE|5.63||204-I.E.S. VIRGEN DEL PUERTO|H|1987-12-23|10.0|CÁCERES|584.0|PLASENCIA
92|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|S|N||N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.78|||H|1991-03-21|10.0|CÁCERES|1.0|CÁCERES
93|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2006-07|JUN|1|Selectividad|1|LOGSE|5.66|||H|1988-12-29|3.0|ALICANTE|1.0|ALICANTE/ALACANT
94|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2008-09|SEP|1|Selectividad|1|LOGSE|5.6|||H|1991-02-14|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
95|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2009-10|N|N||N|S|2008-09|JUN|1|Selectividad|1|LOGSE|5.18||123-I.E.S. SAN FERNANDO|H|1990-07-11|6.0|BADAJOZ|1.0|BADAJOZ
96|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|S|I|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.08|6.08|242-I.E.S. PÉREZ COMENDADOR|H|1989-11-17|10.0|CÁCERES|584.0|PLASENCIA
97|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.5|||H|1989-08-12|10.0|CÁCERES|476.0|MIAJADAS
98|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2008-09|JUN|1|Selectividad|1|LOGSE|5.0|||H|1991-08-09|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
99|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2010-11|N|N||N|S|2009-10|SEP|1|Selectividad|5|LOE (Grados)|5.078|5.078|170-I.E.S. SANTA EULALIA|H|1991-04-20|6.0|BADAJOZ|410.0|MÉRIDA
100|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|1995-96|JUN|1|Selectividad|1|LOGSE|5.65||205-I.E.S. AL-QÁZERES|H|1977-12-25|10.0|CÁCERES|1.0|CÁCERES
101|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|E|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.8||222-I.E.S. GABRIEL Y GALÁN(MonteH)|H|1991-03-12|10.0|CÁCERES|584.0|PLASENCIA
102|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|E|N|S|2009-10|JUN|1|Selectividad|5|LOE (Grados)|9.254||229-COLEGIO LA ASUNCIÓN (Cáceres)|D|1992-02-06|10.0|CÁCERES|1.0|CÁCERES
103|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.168|7.868|119-I.E.S. DONOSO CORTÉS|H|1993-08-01|6.0|BADAJOZ|410.0|MÉRIDA
104|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|3|Formación Profesional|1|Ciclos formativos|6.71||240-I.E.S. ÁGORA|H|1989-03-31|10.0|CÁCERES|584.0|PLASENCIA
105|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.452|5.452|228-COL.SDO. CORAZÓN DE JESÚS (Tr)|H|1992-10-09|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
106|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.758|5.758|238-COLEGIO LICENCIADOS REUNIDOS|H|1993-10-12|10.0|CÁCERES|1.0|CÁCERES
107|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.022|8.022|227-COLEGIO SANTÍSIMA TRINIDAD|D|1993-01-22|10.0|CÁCERES|584.0|PLASENCIA
108|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.294||137-I.E.S. PEDRO ALFONSO ORELLANA|H|1993-12-03|6.0|BADAJOZ|480.0|ORELLANA LA VIEJA
110|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|N||N|S|1998-99|JUN|1|Selectividad|2|COU|7.02|||H|1981-03-09|28.0|MADRID|1.0|MADRID
111|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.122||238-COLEGIO LICENCIADOS REUNIDOS|H|1993-10-14|10.0|CÁCERES|1.0|CÁCERES
112|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.327|5.327|126-I.E.S. CUATRO CAMINOS|H|1992-03-24|6.0|BADAJOZ|600.0|SANTA AMALIA
113|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.918|5.918|177-I.E.S. TAMUJAL|H|1993-11-12|6.0|BADAJOZ|60.0|ARROYO DE SAN SERVÁN
114|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|E|N|S|2009-10|JUN|3|Formación Profesional|2|Formación Profesional II|7.29||117-I.E.S. ARROYO HARNINA|H|1988-07-20|6.0|BADAJOZ|340.0|HORNACHOS
115|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.782||210-I.E.S. LUIS DE MORALES|H|1993-12-03|10.0|CÁCERES|1.0|CÁCERES
116|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.504||206-I.E.S. SAN PEDRO DE ALCÁNTARA|H|1993-03-11|10.0|CÁCERES|320.0|GARROVILLAS DE ALCONÉTAR
117|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|7.706|7.706|229-COLEGIO LA ASUNCIÓN (Cáceres)|H|1993-07-25|10.0|CÁCERES|1.0|CÁCERES
118|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|S|I|N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.514|6.814|143-I.E.S. DR. FERNÁNDEZ SANTANA|H|1992-11-22|6.0|BADAJOZ|610.0|LOS SANTOS DE MAIMONA
119|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.654||167-COLEGIO MARÍA AUXILIADORA|H|1993-03-04|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
120|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.432||230-I.E.S. EL BROCENSE|H|1993-03-22|6.0|BADAJOZ|1.0|BADAJOZ
121|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|6.5||204-I.E.S. VIRGEN DEL PUERTO|H|1993-11-26|10.0|CÁCERES|584.0|PLASENCIA
122|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|N|N||N|S|2010-11|JUN|1|Selectividad|5|LOE (Grados)|5.164||138-I.E.S. SAN JOSÉ (Villanueva)|H|1992-05-27|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
123|1632|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DEL SOFTWARE|2011-12|S|N||N|N|2010-11|JUN|1|Selectividad|5|LOE (Grados)|8.586||229-COLEGIO LA ASUNCIÓN (Cáceres)|D|1993-01-31|10.0|CÁCERES|1.0|CÁCERES
